puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
666,./mnist_nonograms\mnist_puzzle_666.json,1000,100,86.37684679031372,10,False,./classic_stimulated_defined_Images\puzzle_666_comparison.png,./classic_stimulated_defined_JSONs\puzzle_666_refined.json
670,./mnist_nonograms\mnist_puzzle_670.json,2,100,31.767395973205566,15,False,./classic_stimulated_defined_Images\puzzle_670_comparison.png,./classic_stimulated_defined_JSONs\puzzle_670_refined.json
672,./mnist_nonograms\mnist_puzzle_672.json,1000,100,188.37090301513672,21,False,./classic_stimulated_defined_Images\puzzle_672_comparison.png,./classic_stimulated_defined_JSONs\puzzle_672_refined.json
678,./mnist_nonograms\mnist_puzzle_678.json,2,77,33.756756067276,21,True,./classic_stimulated_defined_Images\puzzle_678_comparison.png,./classic_stimulated_defined_JSONs\puzzle_678_refined.json
701,./mnist_nonograms\mnist_puzzle_701.json,2,52,13.880927801132202,9,True,./classic_stimulated_defined_Images\puzzle_701_comparison.png,./classic_stimulated_defined_JSONs\puzzle_701_refined.json
707,./mnist_nonograms\mnist_puzzle_707.json,2,13,4.693599700927734,6,True,./classic_stimulated_defined_Images\puzzle_707_comparison.png,./classic_stimulated_defined_JSONs\puzzle_707_refined.json
719,./mnist_nonograms\mnist_puzzle_719.json,2,53,18.345787286758423,8,True,./classic_stimulated_defined_Images\puzzle_719_comparison.png,./classic_stimulated_defined_JSONs\puzzle_719_refined.json
720,./mnist_nonograms\mnist_puzzle_720.json,2,2,2.050494432449341,2,True,./classic_stimulated_defined_Images\puzzle_720_comparison.png,./classic_stimulated_defined_JSONs\puzzle_720_refined.json
728,./mnist_nonograms\mnist_puzzle_728.json,2,67,21.616272687911987,16,True,./classic_stimulated_defined_Images\puzzle_728_comparison.png,./classic_stimulated_defined_JSONs\puzzle_728_refined.json
745,./mnist_nonograms\mnist_puzzle_745.json,33,100,48.640969038009644,19,False,./classic_stimulated_defined_Images\puzzle_745_comparison.png,./classic_stimulated_defined_JSONs\puzzle_745_refined.json
746,./mnist_nonograms\mnist_puzzle_746.json,2,30,5.696812391281128,8,True,./classic_stimulated_defined_Images\puzzle_746_comparison.png,./classic_stimulated_defined_JSONs\puzzle_746_refined.json
76,./mnist_nonograms\mnist_puzzle_76.json,2,15,1.9667949676513672,4,True,./classic_stimulated_defined_Images\puzzle_76_comparison.png,./classic_stimulated_defined_JSONs\puzzle_76_refined.json
764,./mnist_nonograms\mnist_puzzle_764.json,2,68,4.2558770179748535,6,True,./classic_stimulated_defined_Images\puzzle_764_comparison.png,./classic_stimulated_defined_JSONs\puzzle_764_refined.json
772,./mnist_nonograms\mnist_puzzle_772.json,4,100,26.145671844482422,23,False,./classic_stimulated_defined_Images\puzzle_772_comparison.png,./classic_stimulated_defined_JSONs\puzzle_772_refined.json
777,./mnist_nonograms\mnist_puzzle_777.json,5,100,50.92406368255615,22,False,./classic_stimulated_defined_Images\puzzle_777_comparison.png,./classic_stimulated_defined_JSONs\puzzle_777_refined.json
780,./mnist_nonograms\mnist_puzzle_780.json,2,69,24.067379474639893,17,True,./classic_stimulated_defined_Images\puzzle_780_comparison.png,./classic_stimulated_defined_JSONs\puzzle_780_refined.json
782,./mnist_nonograms\mnist_puzzle_782.json,8,71,30.06943702697754,15,True,./classic_stimulated_defined_Images\puzzle_782_comparison.png,./classic_stimulated_defined_JSONs\puzzle_782_refined.json
784,./mnist_nonograms\mnist_puzzle_784.json,2,14,2.1489672660827637,1,True,./classic_stimulated_defined_Images\puzzle_784_comparison.png,./classic_stimulated_defined_JSONs\puzzle_784_refined.json
808,./mnist_nonograms\mnist_puzzle_808.json,4,100,36.613422870635986,20,False,./classic_stimulated_defined_Images\puzzle_808_comparison.png,./classic_stimulated_defined_JSONs\puzzle_808_refined.json
812,./mnist_nonograms\mnist_puzzle_812.json,2,9,3.6622161865234375,2,True,./classic_stimulated_defined_Images\puzzle_812_comparison.png,./classic_stimulated_defined_JSONs\puzzle_812_refined.json
83,./mnist_nonograms\mnist_puzzle_83.json,2,47,15.374901056289673,10,True,./classic_stimulated_defined_Images\puzzle_83_comparison.png,./classic_stimulated_defined_JSONs\puzzle_83_refined.json
836,./mnist_nonograms\mnist_puzzle_836.json,2,1,0.5724763870239258,1,True,./classic_stimulated_defined_Images\puzzle_836_comparison.png,./classic_stimulated_defined_JSONs\puzzle_836_refined.json
838,./mnist_nonograms\mnist_puzzle_838.json,12,100,29.769089698791504,11,False,./classic_stimulated_defined_Images\puzzle_838_comparison.png,./classic_stimulated_defined_JSONs\puzzle_838_refined.json
849,./mnist_nonograms\mnist_puzzle_849.json,2,28,6.633403539657593,3,True,./classic_stimulated_defined_Images\puzzle_849_comparison.png,./classic_stimulated_defined_JSONs\puzzle_849_refined.json
855,./mnist_nonograms\mnist_puzzle_855.json,2,28,9.954423666000366,7,True,./classic_stimulated_defined_Images\puzzle_855_comparison.png,./classic_stimulated_defined_JSONs\puzzle_855_refined.json
860,./mnist_nonograms\mnist_puzzle_860.json,2,88,35.049729108810425,21,True,./classic_stimulated_defined_Images\puzzle_860_comparison.png,./classic_stimulated_defined_JSONs\puzzle_860_refined.json
862,./mnist_nonograms\mnist_puzzle_862.json,2,25,1.93276047706604,3,True,./classic_stimulated_defined_Images\puzzle_862_comparison.png,./classic_stimulated_defined_JSONs\puzzle_862_refined.json
866,./mnist_nonograms\mnist_puzzle_866.json,10,100,18.993425369262695,8,False,./classic_stimulated_defined_Images\puzzle_866_comparison.png,./classic_stimulated_defined_JSONs\puzzle_866_refined.json
87,./mnist_nonograms\mnist_puzzle_87.json,66,100,30.283528804779053,15,False,./classic_stimulated_defined_Images\puzzle_87_comparison.png,./classic_stimulated_defined_JSONs\puzzle_87_refined.json
872,./mnist_nonograms\mnist_puzzle_872.json,4,100,28.897539854049683,21,False,./classic_stimulated_defined_Images\puzzle_872_comparison.png,./classic_stimulated_defined_JSONs\puzzle_872_refined.json
89,./mnist_nonograms\mnist_puzzle_89.json,2,44,18.524643659591675,13,True,./classic_stimulated_defined_Images\puzzle_89_comparison.png,./classic_stimulated_defined_JSONs\puzzle_89_refined.json
891,./mnist_nonograms\mnist_puzzle_891.json,2,74,6.3594887256622314,8,True,./classic_stimulated_defined_Images\puzzle_891_comparison.png,./classic_stimulated_defined_JSONs\puzzle_891_refined.json
892,./mnist_nonograms\mnist_puzzle_892.json,2,2,1.0632953643798828,1,True,./classic_stimulated_defined_Images\puzzle_892_comparison.png,./classic_stimulated_defined_JSONs\puzzle_892_refined.json
896,./mnist_nonograms\mnist_puzzle_896.json,3,93,19.162851333618164,10,True,./classic_stimulated_defined_Images\puzzle_896_comparison.png,./classic_stimulated_defined_JSONs\puzzle_896_refined.json
9,./mnist_nonograms\mnist_puzzle_9.json,2,36,7.604290962219238,3,True,./classic_stimulated_defined_Images\puzzle_9_comparison.png,./classic_stimulated_defined_JSONs\puzzle_9_refined.json
905,./mnist_nonograms\mnist_puzzle_905.json,2,7,1.608273983001709,1,True,./classic_stimulated_defined_Images\puzzle_905_comparison.png,./classic_stimulated_defined_JSONs\puzzle_905_refined.json
913,./mnist_nonograms\mnist_puzzle_913.json,4,16,7.930619478225708,2,True,./classic_stimulated_defined_Images\puzzle_913_comparison.png,./classic_stimulated_defined_JSONs\puzzle_913_refined.json
914,./mnist_nonograms\mnist_puzzle_914.json,2,100,38.10350227355957,20,False,./classic_stimulated_defined_Images\puzzle_914_comparison.png,./classic_stimulated_defined_JSONs\puzzle_914_refined.json
919,./mnist_nonograms\mnist_puzzle_919.json,2,17,3.2192492485046387,1,True,./classic_stimulated_defined_Images\puzzle_919_comparison.png,./classic_stimulated_defined_JSONs\puzzle_919_refined.json
92,./mnist_nonograms\mnist_puzzle_92.json,2,15,0.8916256427764893,2,True,./classic_stimulated_defined_Images\puzzle_92_comparison.png,./classic_stimulated_defined_JSONs\puzzle_92_refined.json
932,./mnist_nonograms\mnist_puzzle_932.json,2,2,0.22946596145629883,1,True,./classic_stimulated_defined_Images\puzzle_932_comparison.png,./classic_stimulated_defined_JSONs\puzzle_932_refined.json
947,./mnist_nonograms\mnist_puzzle_947.json,2,28,9.580264329910278,8,True,./classic_stimulated_defined_Images\puzzle_947_comparison.png,./classic_stimulated_defined_JSONs\puzzle_947_refined.json
95,./mnist_nonograms\mnist_puzzle_95.json,2,100,40.58823919296265,26,False,./classic_stimulated_defined_Images\puzzle_95_comparison.png,./classic_stimulated_defined_JSONs\puzzle_95_refined.json
961,./mnist_nonograms\mnist_puzzle_961.json,2,6,0.44069385528564453,1,True,./classic_stimulated_defined_Images\puzzle_961_comparison.png,./classic_stimulated_defined_JSONs\puzzle_961_refined.json
965,./mnist_nonograms\mnist_puzzle_965.json,2,18,8.33667278289795,5,True,./classic_stimulated_defined_Images\puzzle_965_comparison.png,./classic_stimulated_defined_JSONs\puzzle_965_refined.json
967,./mnist_nonograms\mnist_puzzle_967.json,2,100,4.403462886810303,4,False,./classic_stimulated_defined_Images\puzzle_967_comparison.png,./classic_stimulated_defined_JSONs\puzzle_967_refined.json
98,./mnist_nonograms\mnist_puzzle_98.json,2,26,4.493018627166748,6,True,./classic_stimulated_defined_Images\puzzle_98_comparison.png,./classic_stimulated_defined_JSONs\puzzle_98_refined.json
997,./mnist_nonograms\mnist_puzzle_997.json,2,97,37.74407935142517,20,True,./classic_stimulated_defined_Images\puzzle_997_comparison.png,./classic_stimulated_defined_JSONs\puzzle_997_refined.json
